sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
118	PXD005355-Sample-118	instrument	comment[instrument]	Orbitrap Velos, Orbitrap Elite	technical_agent				medium	False	False	Orbitrap Velos, Orbitrap Elite	source_precedence:technical_agent	derived
118	PXD005355-Sample-118	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
118	PXD005355-Sample-118	fraction_identifier	comment[fraction identifier]	24	experimental_design_agent	combined to form 24 fractions	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
118	PXD005355-Sample-118	technical_replicate	comment[technical replicate]	3	experimental_design_agent	Kinobeads gamma (KBγ) pulldowns (biological triplicates)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
118	PXD005355-Sample-118	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	aggregate								source_precedence:aggregate	derived
118	PXD005355-Sample-118	factor_value	factor value[experimental design]	proteomic subtype (FPA, FPB, FPC)	experimental_design_agent	we identified three integrated Full Proteome Subtypes (short: FPSs, namely FPA, FPB and FPC)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
118	PXD005355-Sample-118	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
118	PXD005355-Sample-118	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
118	PXD005355-Sample-118	precursor_tolerance	comment[precursor mass tolerance]	9 ppm	derived								legacy_derivation	derived
118	PXD005355-Sample-118	fragment_tolerance	comment[fragment mass tolerance]	13 ppm	derived								legacy_derivation	derived
118	PXD005355-Sample-118	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
118	PXD005355-Sample-118	alkylation_reagent	comment[alkylation reagent]	chloroacetamide	derived								legacy_derivation	derived
118	PXD005355-Sample-118	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
118	PXD005355-Sample-118	data_file	comment[data file]	00915_A06_P007999_B00_A00_R1.raw	derived								legacy_derivation	derived
118	PXD005355-Sample-118	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
118	PXD005355-Sample-118	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
118	PXD005355-Sample-118	factor_disease	factor value[disease]	colorectal cancer	derived								legacy_derivation	derived
119	PXD005355-Sample-119	source_name	source name	PXD005355-Sample-119	derived								legacy_derivation	derived
119	PXD005355-Sample-119	organism	characteristics[organism]	Homo sapiens	biological_agent	determine integrated proteomic subtypes of human colorectal cancer cell lines and patient samples	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
119	PXD005355-Sample-119	organism_part	characteristics[organism part]	colon, rectum	biological_agent	Pharmacoproteomic characterisation of human colon and rectal cancer	LLM_ONLY	0.5	medium	False	False	colon, rectum	source_precedence:biological_agent	derived
119	PXD005355-Sample-119	disease	characteristics[disease]	colorectal cancer	biological_agent	we profiled the proteomes of 65 colorectal cancer (CRC) cell lines	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
119	PXD005355-Sample-119	cell_type	characteristics[cell type]	epithelial cell	biological_agent	we profiled the proteomes of 65 colorectal cancer (CRC) cell lines	LLM_ONLY	0.5					source_precedence:biological_agent	derived
119	PXD005355-Sample-119	cell_line	characteristics[cell line]	CC07, HDC-143, SK-CO-1, C10, CaCo-2, T84, RKO, LS-180, OXCO-1, HDC-111, HT55, C125-PM, SW480	biological_agent	we selected three cell lines (CC07, HDC‐143 and SK‐CO‐1)	LLM_ONLY	0.5	medium	False	False	CC07, HDC-143, SK-CO-1, C10, CaCo-2, T84, RKO, LS-180, OXCO-1, HDC-111, HT55, C125-PM, SW480	source_precedence:biological_agent	derived
119	PXD005355-Sample-119	biological_replicate	characteristics[biological replicate]	155	experimental_design_agent	measure the proteomes of 65 CRC lines... re‐analysed the proteomic profiles of 90 CRC patients	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
119	PXD005355-Sample-119	assay_name	assay name	run 119	derived								legacy_derivation	derived
119	PXD005355-Sample-119	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
119	PXD005355-Sample-119	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	aggregate								source_precedence:aggregate	derived
119	PXD005355-Sample-119	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
119	PXD005355-Sample-119	instrument	comment[instrument]	Orbitrap Velos, Orbitrap Elite	technical_agent				medium	False	False	Orbitrap Velos, Orbitrap Elite	source_precedence:technical_agent	derived
119	PXD005355-Sample-119	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
119	PXD005355-Sample-119	fraction_identifier	comment[fraction identifier]	24	experimental_design_agent	combined to form 24 fractions	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
119	PXD005355-Sample-119	technical_replicate	comment[technical replicate]	3	experimental_design_agent	Kinobeads gamma (KBγ) pulldowns (biological triplicates)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
119	PXD005355-Sample-119	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	aggregate								source_precedence:aggregate	derived
119	PXD005355-Sample-119	factor_value	factor value[experimental design]	proteomic subtype (FPA, FPB, FPC)	experimental_design_agent	we identified three integrated Full Proteome Subtypes (short: FPSs, namely FPA, FPB and FPC)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
119	PXD005355-Sample-119	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
119	PXD005355-Sample-119	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
119	PXD005355-Sample-119	precursor_tolerance	comment[precursor mass tolerance]	9 ppm	derived								legacy_derivation	derived
119	PXD005355-Sample-119	fragment_tolerance	comment[fragment mass tolerance]	13 ppm	derived								legacy_derivation	derived
119	PXD005355-Sample-119	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
119	PXD005355-Sample-119	alkylation_reagent	comment[alkylation reagent]	chloroacetamide	derived								legacy_derivation	derived
119	PXD005355-Sample-119	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
119	PXD005355-Sample-119	data_file	comment[data file]	00872_H04_P007466_B00_A00_R2.raw	derived								legacy_derivation	derived
119	PXD005355-Sample-119	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
119	PXD005355-Sample-119	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
119	PXD005355-Sample-119	factor_disease	factor value[disease]	colorectal cancer	derived								legacy_derivation	derived
120	PXD005355-Sample-120	source_name	source name	PXD005355-Sample-120	derived								legacy_derivation	derived
120	PXD005355-Sample-120	organism	characteristics[organism]	Homo sapiens	biological_agent	determine integrated proteomic subtypes of human colorectal cancer cell lines and patient samples	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
120	PXD005355-Sample-120	organism_part	characteristics[organism part]	colon, rectum	biological_agent	Pharmacoproteomic characterisation of human colon and rectal cancer	LLM_ONLY	0.5	medium	False	False	colon, rectum	source_precedence:biological_agent	derived
120	PXD005355-Sample-120	disease	characteristics[disease]	colorectal cancer	biological_agent	we profiled the proteomes of 65 colorectal cancer (CRC) cell lines	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
120	PXD005355-Sample-120	cell_type	characteristics[cell type]	epithelial cell	biological_agent	we profiled the proteomes of 65 colorectal cancer (CRC) cell lines	LLM_ONLY	0.5					source_precedence:biological_agent	derived
120	PXD005355-Sample-120	cell_line	characteristics[cell line]	CC07, HDC-143, SK-CO-1, C10, CaCo-2, T84, RKO, LS-180, OXCO-1, HDC-111, HT55, C125-PM, SW480	biological_agent	we selected three cell lines (CC07, HDC‐143 and SK‐CO‐1)	LLM_ONLY	0.5	medium	False	False	CC07, HDC-143, SK-CO-1, C10, CaCo-2, T84, RKO, LS-180, OXCO-1, HDC-111, HT55, C125-PM, SW480	source_precedence:biological_agent	derived
120	PXD005355-Sample-120	biological_replicate	characteristics[biological replicate]	155	experimental_design_agent	measure the proteomes of 65 CRC lines... re‐analysed the proteomic profiles of 90 CRC patients	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
120	PXD005355-Sample-120	assay_name	assay name	run 120	derived								legacy_derivation	derived
120	PXD005355-Sample-120	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
120	PXD005355-Sample-120	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	aggregate								source_precedence:aggregate	derived
120	PXD005355-Sample-120	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
120	PXD005355-Sample-120	instrument	comment[instrument]	Orbitrap Velos, Orbitrap Elite	technical_agent				medium	False	False	Orbitrap Velos, Orbitrap Elite	source_precedence:technical_agent	derived
120	PXD005355-Sample-120	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
120	PXD005355-Sample-120	fraction_identifier	comment[fraction identifier]	24	experimental_design_agent	combined to form 24 fractions	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
120	PXD005355-Sample-120	technical_replicate	comment[technical replicate]	3	experimental_design_agent	Kinobeads gamma (KBγ) pulldowns (biological triplicates)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
120	PXD005355-Sample-120	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	aggregate								source_precedence:aggregate	derived
120	PXD005355-Sample-120	factor_value	factor value[experimental design]	proteomic subtype (FPA, FPB, FPC)	experimental_design_agent	we identified three integrated Full Proteome Subtypes (short: FPSs, namely FPA, FPB and FPC)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
120	PXD005355-Sample-120	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
120	PXD005355-Sample-120	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
120	PXD005355-Sample-120	precursor_tolerance	comment[precursor mass tolerance]	9 ppm	derived								legacy_derivation	derived
120	PXD005355-Sample-120	fragment_tolerance	comment[fragment mass tolerance]	13 ppm	derived								legacy_derivation	derived
120	PXD005355-Sample-120	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
120	PXD005355-Sample-120	alkylation_reagent	comment[alkylation reagent]	chloroacetamide	derived								legacy_derivation	derived
120	PXD005355-Sample-120	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
120	PXD005355-Sample-120	data_file	comment[data file]	00892_G04_P007590_B00_A00_R1.raw	derived								legacy_derivation	derived
120	PXD005355-Sample-120	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
120	PXD005355-Sample-120	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
120	PXD005355-Sample-120	factor_disease	factor value[disease]	colorectal cancer	derived								legacy_derivation	derived
121	PXD005355-Sample-121	source_name	source name	PXD005355-Sample-121	derived								legacy_derivation	derived
121	PXD005355-Sample-121	organism	characteristics[organism]	Homo sapiens	biological_agent	determine integrated proteomic subtypes of human colorectal cancer cell lines and patient samples	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
121	PXD005355-Sample-121	organism_part	characteristics[organism part]	colon, rectum	biological_agent	Pharmacoproteomic characterisation of human colon and rectal cancer	LLM_ONLY	0.5	medium	False	False	colon, rectum	source_precedence:biological_agent	derived
121	PXD005355-Sample-121	disease	characteristics[disease]	colorectal cancer	biological_agent	we profiled the proteomes of 65 colorectal cancer (CRC) cell lines	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
121	PXD005355-Sample-121	cell_type	characteristics[cell type]	epithelial cell	biological_agent	we profiled the proteomes of 65 colorectal cancer (CRC) cell lines	LLM_ONLY	0.5					source_precedence:biological_agent	derived
121	PXD005355-Sample-121	cell_line	characteristics[cell line]	CC07, HDC-143, SK-CO-1, C10, CaCo-2, T84, RKO, LS-180, OXCO-1, HDC-111, HT55, C125-PM, SW480	biological_agent	we selected three cell lines (CC07, HDC‐143 and SK‐CO‐1)	LLM_ONLY	0.5	medium	False	False	CC07, HDC-143, SK-CO-1, C10, CaCo-2, T84, RKO, LS-180, OXCO-1, HDC-111, HT55, C125-PM, SW480	source_precedence:biological_agent	derived
