pxd	data_file	category	field	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	micro_precision	micro_recall	micro_f1
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr8.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_global_Fr9.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr1.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr11.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	ExperimentalDesign	comment[fraction identifier]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr12.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr2.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[label]	0	10	0	0	10	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	ExperimentalDesign	comment[technical replicate]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr3.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr7.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr7.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr7.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr7.raw	Biological	characteristics[organism part]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD011799	20170424_Lumos_RSLC3_Maurer_Hartl_UW_MFPL_shotgun_TMT1_TiO2_Fr7.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
